producer,producerStageOrder,consumer,consumerStageOrder,producerStorageType,producerTasksPerNode,consumerStorageType,consumerTasksPerNode,SPM,producerSPM,consumerSPM
stage_in-sifting,1.5,sifting,2.0,beegfs,4,ssd,1,1.4492391422206314,0.0,1.4492391422206314
stage_in-sifting,1.5,sifting,2.0,beegfs-tmpfs,15,ssd,1,1.4492391422206314,0.0,1.4492391422206314
stage_in-sifting,1.5,sifting,2.0,beegfs,30,ssd,1,1.4492391422206314,0.0,1.4492391422206314
stage_in-sifting,1.5,sifting,2.0,beegfs,3,ssd,1,1.4492391422206314,0.0,1.4492391422206314
stage_in-sifting,1.5,sifting,2.0,beegfs,150,ssd,1,1.4492391422206314,0.0,1.4492391422206314
stage_in-sifting,1.5,sifting,2.0,beegfs-tmpfs,3,ssd,1,1.4492391422206314,0.0,1.4492391422206314
stage_in-sifting,1.5,sifting,2.0,ssd-ssd,15,ssd,1,1.4492391422206314,0.0,1.4492391422206314
stage_in-sifting,1.5,sifting,2.0,tmpfs-tmpfs,3,ssd,1,1.4492391422206314,0.0,1.4492391422206314
stage_in-sifting,1.5,sifting,2.0,beegfs,8,ssd,1,1.4492391422206314,0.0,1.4492391422206314
stage_in-sifting,1.5,sifting,2.0,beegfs-tmpfs,6,ssd,5,1.9260516380180206,0.0,1.9260516380180206
stage_in-sifting,1.5,sifting,2.0,beegfs,3,ssd,5,1.9260516380180206,0.0,1.9260516380180206
stage_in-sifting,1.5,sifting,2.0,beegfs,1,ssd,5,1.9260516380180206,0.0,1.9260516380180206
stage_in-sifting,1.5,sifting,2.0,beegfs,30,ssd,5,1.9260516380180206,0.0,1.9260516380180206
stage_in-sifting,1.5,sifting,2.0,tmpfs-tmpfs,6,ssd,5,1.9260516380180206,0.0,1.9260516380180206
stage_in-sifting,1.5,sifting,2.0,beegfs,20,ssd,5,1.9260516380180206,0.0,1.9260516380180206
stage_in-sifting,1.5,sifting,2.0,beegfs,5,ssd,5,1.9260516380180206,0.0,1.9260516380180206
stage_in-sifting,1.5,sifting,2.0,beegfs,60,ssd,5,1.9260516380180206,0.0,1.9260516380180206
stage_in-sifting,1.5,sifting,2.0,ssd-ssd,6,ssd,5,1.9260516380180206,0.0,1.9260516380180206
stage_in-sifting,1.5,sifting,2.0,beegfs-ssd,3,ssd,5,1.9260516380180206,0.0,1.9260516380180206
stage_in-sifting,1.5,sifting,2.0,beegfs,10,ssd,5,1.9260516380180206,0.0,1.9260516380180206
stage_in-sifting,1.5,sifting,2.0,beegfs,22,ssd,5,1.9260516380180206,0.0,1.9260516380180206
stage_in-sifting,1.5,sifting,2.0,beegfs,8,ssd,5,1.9260516380180206,0.0,1.9260516380180206
stage_in-sifting,1.5,sifting,2.0,beegfs-tmpfs,3,ssd,5,1.9260516380180206,0.0,1.9260516380180206
stage_in-sifting,1.5,sifting,2.0,beegfs,150,ssd,5,1.9260516380180206,0.0,1.9260516380180206
stage_in-sifting,1.5,sifting,2.0,beegfs,24,ssd,5,1.9260516380180206,0.0,1.9260516380180206
stage_in-sifting,1.5,sifting,2.0,beegfs,23,ssd,5,1.9260516380180206,0.0,1.9260516380180206
stage_in-sifting,1.5,sifting,2.0,beegfs,15,ssd,5,1.9260516380180206,0.0,1.9260516380180206
stage_in-sifting,1.5,sifting,2.0,beegfs,2,ssd,5,1.9260516380180206,0.0,1.9260516380180206
stage_in-sifting,1.5,sifting,2.0,beegfs-ssd,15,ssd,5,1.9260516380180206,0.0,1.9260516380180206
stage_in-sifting,1.5,sifting,2.0,tmpfs-tmpfs,3,ssd,5,1.9260516380180206,0.0,1.9260516380180206
stage_in-sifting,1.5,sifting,2.0,ssd-ssd,3,ssd,5,1.9260516380180206,0.0,1.9260516380180206
stage_in-sifting,1.5,sifting,2.0,tmpfs-tmpfs,15,ssd,5,1.9260516380180206,0.0,1.9260516380180206
stage_in-sifting,1.5,sifting,2.0,ssd-ssd,15,ssd,5,1.9260516380180206,0.0,1.9260516380180206
stage_in-sifting,1.5,sifting,2.0,beegfs-ssd,6,ssd,5,1.9260516380180206,0.0,1.9260516380180206
stage_in-sifting,1.5,sifting,2.0,beegfs-tmpfs,15,ssd,5,1.9260516380180206,0.0,1.9260516380180206
stage_in-sifting,1.5,sifting,2.0,beegfs,4,ssd,5,1.9260516380180206,0.0,1.9260516380180206
stage_in-sifting,1.5,sifting,2.0,tmpfs-tmpfs,3,tmpfs,1,1.9412258241361886,0.0,1.9412258241361886
stage_in-sifting,1.5,sifting,2.0,beegfs,1,tmpfs,1,1.9412258241361886,0.0,1.9412258241361886
stage_in-sifting,1.5,sifting,2.0,beegfs-tmpfs,6,tmpfs,1,1.9412258241361886,0.0,1.9412258241361886
stage_in-sifting,1.5,sifting,2.0,beegfs-ssd,15,tmpfs,1,1.9412258241361886,0.0,1.9412258241361886
stage_in-sifting,1.5,sifting,2.0,beegfs-tmpfs,15,tmpfs,1,1.9412258241361886,0.0,1.9412258241361886
stage_in-sifting,1.5,sifting,2.0,tmpfs-tmpfs,6,tmpfs,1,1.9412258241361886,0.0,1.9412258241361886
stage_in-sifting,1.5,sifting,2.0,ssd-ssd,15,tmpfs,1,1.9412258241361886,0.0,1.9412258241361886
stage_in-sifting,1.5,sifting,2.0,beegfs,10,tmpfs,1,1.9412258241361886,0.0,1.9412258241361886
stage_in-sifting,1.5,sifting,2.0,beegfs,8,tmpfs,1,1.9412258241361886,0.0,1.9412258241361886
stage_in-sifting,1.5,sifting,2.0,ssd-ssd,6,tmpfs,1,1.9412258241361886,0.0,1.9412258241361886
stage_in-sifting,1.5,sifting,2.0,beegfs,20,tmpfs,1,1.9412258241361886,0.0,1.9412258241361886
stage_in-sifting,1.5,sifting,2.0,ssd-ssd,3,tmpfs,1,1.9412258241361886,0.0,1.9412258241361886
stage_in-sifting,1.5,sifting,2.0,beegfs,24,tmpfs,1,1.9412258241361886,0.0,1.9412258241361886
stage_in-sifting,1.5,sifting,2.0,beegfs,22,tmpfs,1,1.9412258241361886,0.0,1.9412258241361886
stage_in-sifting,1.5,sifting,2.0,beegfs,30,tmpfs,1,1.9412258241361886,0.0,1.9412258241361886
stage_in-sifting,1.5,sifting,2.0,tmpfs-tmpfs,15,tmpfs,1,1.9412258241361886,0.0,1.9412258241361886
stage_in-sifting,1.5,sifting,2.0,beegfs,2,tmpfs,1,1.9412258241361886,0.0,1.9412258241361886
stage_in-sifting,1.5,sifting,2.0,beegfs-ssd,6,tmpfs,1,1.9412258241361886,0.0,1.9412258241361886
stage_in-sifting,1.5,sifting,2.0,beegfs,3,tmpfs,1,1.9412258241361886,0.0,1.9412258241361886
stage_in-sifting,1.5,sifting,2.0,beegfs-ssd,3,tmpfs,1,1.9412258241361886,0.0,1.9412258241361886
stage_in-sifting,1.5,sifting,2.0,beegfs,5,tmpfs,1,1.9412258241361886,0.0,1.9412258241361886
stage_in-sifting,1.5,sifting,2.0,beegfs,150,tmpfs,1,1.9412258241361886,0.0,1.9412258241361886
stage_in-sifting,1.5,sifting,2.0,beegfs,60,tmpfs,1,1.9412258241361886,0.0,1.9412258241361886
stage_in-sifting,1.5,sifting,2.0,beegfs,23,tmpfs,1,1.9412258241361886,0.0,1.9412258241361886
stage_in-sifting,1.5,sifting,2.0,beegfs-tmpfs,3,tmpfs,1,1.9412258241361886,0.0,1.9412258241361886
stage_in-sifting,1.5,sifting,2.0,beegfs,15,tmpfs,1,1.9412258241361886,0.0,1.9412258241361886
stage_in-sifting,1.5,sifting,2.0,beegfs,4,tmpfs,1,1.9412258241361886,0.0,1.9412258241361886
stage_in-sifting,1.5,sifting,2.0,beegfs,30,tmpfs,2,2.2303505891556488,0.0,2.2303505891556488
stage_in-sifting,1.5,sifting,2.0,beegfs,15,tmpfs,2,2.2303505891556488,0.0,2.2303505891556488
stage_in-sifting,1.5,sifting,2.0,ssd-ssd,6,tmpfs,2,2.2303505891556488,0.0,2.2303505891556488
stage_in-sifting,1.5,sifting,2.0,beegfs-tmpfs,6,tmpfs,2,2.2303505891556488,0.0,2.2303505891556488
stage_in-sifting,1.5,sifting,2.0,beegfs-ssd,3,tmpfs,2,2.2303505891556488,0.0,2.2303505891556488
stage_in-sifting,1.5,sifting,2.0,beegfs-tmpfs,3,tmpfs,2,2.2303505891556488,0.0,2.2303505891556488
stage_in-sifting,1.5,sifting,2.0,beegfs-ssd,6,tmpfs,2,2.2303505891556488,0.0,2.2303505891556488
stage_in-sifting,1.5,sifting,2.0,beegfs,60,tmpfs,2,2.2303505891556488,0.0,2.2303505891556488
stage_in-sifting,1.5,sifting,2.0,beegfs,4,tmpfs,2,2.2303505891556488,0.0,2.2303505891556488
stage_in-sifting,1.5,sifting,2.0,beegfs,22,tmpfs,2,2.2303505891556488,0.0,2.2303505891556488
stage_in-sifting,1.5,sifting,2.0,beegfs-ssd,15,tmpfs,2,2.2303505891556488,0.0,2.2303505891556488
stage_in-sifting,1.5,sifting,2.0,tmpfs-tmpfs,3,tmpfs,2,2.2303505891556488,0.0,2.2303505891556488
stage_in-sifting,1.5,sifting,2.0,beegfs,8,tmpfs,2,2.2303505891556488,0.0,2.2303505891556488
stage_in-sifting,1.5,sifting,2.0,beegfs,23,tmpfs,2,2.2303505891556488,0.0,2.2303505891556488
stage_in-sifting,1.5,sifting,2.0,beegfs,1,tmpfs,2,2.2303505891556488,0.0,2.2303505891556488
stage_in-sifting,1.5,sifting,2.0,beegfs,24,tmpfs,2,2.2303505891556488,0.0,2.2303505891556488
stage_in-sifting,1.5,sifting,2.0,tmpfs-tmpfs,15,tmpfs,2,2.2303505891556488,0.0,2.2303505891556488
stage_in-sifting,1.5,sifting,2.0,ssd-ssd,15,tmpfs,2,2.2303505891556488,0.0,2.2303505891556488
stage_in-sifting,1.5,sifting,2.0,beegfs,10,tmpfs,2,2.2303505891556488,0.0,2.2303505891556488
stage_in-sifting,1.5,sifting,2.0,beegfs,2,tmpfs,2,2.2303505891556488,0.0,2.2303505891556488
stage_in-sifting,1.5,sifting,2.0,beegfs,5,tmpfs,2,2.2303505891556488,0.0,2.2303505891556488
stage_in-sifting,1.5,sifting,2.0,beegfs,150,tmpfs,2,2.2303505891556488,0.0,2.2303505891556488
stage_in-sifting,1.5,sifting,2.0,tmpfs-tmpfs,6,tmpfs,2,2.2303505891556488,0.0,2.2303505891556488
stage_in-sifting,1.5,sifting,2.0,beegfs,20,tmpfs,2,2.2303505891556488,0.0,2.2303505891556488
stage_in-sifting,1.5,sifting,2.0,beegfs-tmpfs,15,tmpfs,2,2.2303505891556488,0.0,2.2303505891556488
stage_in-sifting,1.5,sifting,2.0,beegfs,3,tmpfs,2,2.2303505891556488,0.0,2.2303505891556488
stage_in-sifting,1.5,sifting,2.0,ssd-ssd,3,tmpfs,2,2.2303505891556488,0.0,2.2303505891556488
stage_in-sifting,1.5,sifting,2.0,beegfs-tmpfs,3,ssd,2,2.2853362915243087,0.0,2.2853362915243087
stage_in-sifting,1.5,sifting,2.0,beegfs-ssd,6,ssd,2,2.2853362915243087,0.0,2.2853362915243087
stage_in-sifting,1.5,sifting,2.0,beegfs,20,ssd,2,2.2853362915243087,0.0,2.2853362915243087
stage_in-sifting,1.5,sifting,2.0,beegfs,8,ssd,2,2.2853362915243087,0.0,2.2853362915243087
stage_in-sifting,1.5,sifting,2.0,beegfs,2,ssd,2,2.2853362915243087,0.0,2.2853362915243087
stage_in-sifting,1.5,sifting,2.0,tmpfs-tmpfs,15,ssd,2,2.2853362915243087,0.0,2.2853362915243087
stage_in-sifting,1.5,sifting,2.0,tmpfs-tmpfs,6,ssd,2,2.2853362915243087,0.0,2.2853362915243087
stage_in-sifting,1.5,sifting,2.0,ssd-ssd,15,ssd,2,2.2853362915243087,0.0,2.2853362915243087
stage_in-sifting,1.5,sifting,2.0,beegfs,150,ssd,2,2.2853362915243087,0.0,2.2853362915243087
stage_in-sifting,1.5,sifting,2.0,beegfs,4,ssd,2,2.2853362915243087,0.0,2.2853362915243087
stage_in-sifting,1.5,sifting,2.0,beegfs-ssd,15,ssd,2,2.2853362915243087,0.0,2.2853362915243087
stage_in-sifting,1.5,sifting,2.0,beegfs-tmpfs,15,ssd,2,2.2853362915243087,0.0,2.2853362915243087
stage_in-sifting,1.5,sifting,2.0,ssd-ssd,6,ssd,2,2.2853362915243087,0.0,2.2853362915243087
stage_in-sifting,1.5,sifting,2.0,beegfs,23,ssd,2,2.2853362915243087,0.0,2.2853362915243087
stage_in-sifting,1.5,sifting,2.0,ssd-ssd,3,ssd,2,2.2853362915243087,0.0,2.2853362915243087
stage_in-sifting,1.5,sifting,2.0,beegfs-tmpfs,6,ssd,2,2.2853362915243087,0.0,2.2853362915243087
stage_in-sifting,1.5,sifting,2.0,beegfs,10,ssd,2,2.2853362915243087,0.0,2.2853362915243087
stage_in-sifting,1.5,sifting,2.0,beegfs,24,ssd,2,2.2853362915243087,0.0,2.2853362915243087
stage_in-sifting,1.5,sifting,2.0,beegfs,22,ssd,2,2.2853362915243087,0.0,2.2853362915243087
stage_in-sifting,1.5,sifting,2.0,beegfs,60,ssd,2,2.2853362915243087,0.0,2.2853362915243087
stage_in-sifting,1.5,sifting,2.0,beegfs,1,ssd,2,2.2853362915243087,0.0,2.2853362915243087
stage_in-sifting,1.5,sifting,2.0,beegfs,30,ssd,2,2.2853362915243087,0.0,2.2853362915243087
stage_in-sifting,1.5,sifting,2.0,beegfs,5,ssd,2,2.2853362915243087,0.0,2.2853362915243087
stage_in-sifting,1.5,sifting,2.0,beegfs,15,ssd,2,2.2853362915243087,0.0,2.2853362915243087
stage_in-sifting,1.5,sifting,2.0,beegfs-ssd,3,ssd,2,2.2853362915243087,0.0,2.2853362915243087
stage_in-sifting,1.5,sifting,2.0,tmpfs-tmpfs,3,ssd,2,2.2853362915243087,0.0,2.2853362915243087
stage_in-sifting,1.5,sifting,2.0,beegfs,3,ssd,2,2.2853362915243087,0.0,2.2853362915243087
stage_in-sifting,1.5,sifting,2.0,beegfs,2,tmpfs,5,2.5750589785270277,0.0,2.5750589785270277
stage_in-sifting,1.5,sifting,2.0,ssd-ssd,6,tmpfs,5,2.5750589785270277,0.0,2.5750589785270277
stage_in-sifting,1.5,sifting,2.0,beegfs,22,tmpfs,5,2.5750589785270277,0.0,2.5750589785270277
stage_in-sifting,1.5,sifting,2.0,beegfs-tmpfs,3,tmpfs,5,2.5750589785270277,0.0,2.5750589785270277
stage_in-sifting,1.5,sifting,2.0,beegfs,60,tmpfs,5,2.5750589785270277,0.0,2.5750589785270277
stage_in-sifting,1.5,sifting,2.0,beegfs,24,tmpfs,5,2.5750589785270277,0.0,2.5750589785270277
stage_in-sifting,1.5,sifting,2.0,beegfs,10,tmpfs,5,2.5750589785270277,0.0,2.5750589785270277
stage_in-sifting,1.5,sifting,2.0,ssd-ssd,15,tmpfs,5,2.5750589785270277,0.0,2.5750589785270277
stage_in-sifting,1.5,sifting,2.0,beegfs-ssd,3,tmpfs,5,2.5750589785270277,0.0,2.5750589785270277
stage_in-sifting,1.5,sifting,2.0,beegfs,150,tmpfs,5,2.5750589785270277,0.0,2.5750589785270277
stage_in-sifting,1.5,sifting,2.0,beegfs,20,tmpfs,5,2.5750589785270277,0.0,2.5750589785270277
stage_in-sifting,1.5,sifting,2.0,tmpfs-tmpfs,15,tmpfs,5,2.5750589785270277,0.0,2.5750589785270277
stage_in-sifting,1.5,sifting,2.0,tmpfs-tmpfs,3,tmpfs,5,2.5750589785270277,0.0,2.5750589785270277
stage_in-sifting,1.5,sifting,2.0,beegfs,1,tmpfs,5,2.5750589785270277,0.0,2.5750589785270277
stage_in-sifting,1.5,sifting,2.0,beegfs,30,tmpfs,5,2.5750589785270277,0.0,2.5750589785270277
stage_in-sifting,1.5,sifting,2.0,beegfs,3,tmpfs,5,2.5750589785270277,0.0,2.5750589785270277
stage_in-sifting,1.5,sifting,2.0,beegfs,8,tmpfs,5,2.5750589785270277,0.0,2.5750589785270277
stage_in-sifting,1.5,sifting,2.0,beegfs-tmpfs,6,tmpfs,5,2.5750589785270277,0.0,2.5750589785270277
stage_in-sifting,1.5,sifting,2.0,beegfs,5,tmpfs,5,2.5750589785270277,0.0,2.5750589785270277
stage_in-sifting,1.5,sifting,2.0,ssd-ssd,3,tmpfs,5,2.5750589785270277,0.0,2.5750589785270277
stage_in-sifting,1.5,sifting,2.0,beegfs,23,tmpfs,5,2.5750589785270277,0.0,2.5750589785270277
stage_in-sifting,1.5,sifting,2.0,tmpfs-tmpfs,6,tmpfs,5,2.5750589785270277,0.0,2.5750589785270277
stage_in-sifting,1.5,sifting,2.0,beegfs-ssd,15,tmpfs,5,2.5750589785270277,0.0,2.5750589785270277
stage_in-sifting,1.5,sifting,2.0,beegfs,4,tmpfs,5,2.5750589785270277,0.0,2.5750589785270277
stage_in-sifting,1.5,sifting,2.0,beegfs-ssd,6,tmpfs,5,2.5750589785270277,0.0,2.5750589785270277
stage_in-sifting,1.5,sifting,2.0,beegfs,15,tmpfs,5,2.5750589785270277,0.0,2.5750589785270277
stage_in-sifting,1.5,sifting,2.0,beegfs-tmpfs,15,tmpfs,5,2.5750589785270277,0.0,2.5750589785270277
stage_in-sifting,1.5,sifting,2.0,tmpfs-tmpfs,3,beegfs,1,8.024372777272509,0.0,8.024372777272509
stage_in-sifting,1.5,sifting,2.0,beegfs-ssd,3,beegfs,1,8.024372777272509,0.0,8.024372777272509
stage_in-sifting,1.5,sifting,2.0,beegfs-tmpfs,15,beegfs,1,8.024372777272509,0.0,8.024372777272509
stage_in-sifting,1.5,sifting,2.0,beegfs,23,beegfs,1,8.024372777272509,0.0,8.024372777272509
stage_in-sifting,1.5,sifting,2.0,beegfs,22,beegfs,1,8.024372777272509,0.0,8.024372777272509
stage_in-sifting,1.5,sifting,2.0,beegfs,15,beegfs,1,8.024372777272509,0.0,8.024372777272509
stage_in-sifting,1.5,sifting,2.0,tmpfs-tmpfs,15,beegfs,1,8.024372777272509,0.0,8.024372777272509
stage_in-sifting,1.5,sifting,2.0,beegfs,150,beegfs,1,8.024372777272509,0.0,8.024372777272509
stage_in-sifting,1.5,sifting,2.0,ssd-ssd,15,beegfs,1,8.024372777272509,0.0,8.024372777272509
stage_in-sifting,1.5,sifting,2.0,beegfs,5,beegfs,1,8.024372777272509,0.0,8.024372777272509
stage_in-sifting,1.5,sifting,2.0,beegfs-ssd,6,beegfs,1,8.024372777272509,0.0,8.024372777272509
stage_in-sifting,1.5,sifting,2.0,beegfs,4,beegfs,1,8.024372777272509,0.0,8.024372777272509
stage_in-sifting,1.5,sifting,2.0,beegfs,60,beegfs,1,8.024372777272509,0.0,8.024372777272509
stage_in-sifting,1.5,sifting,2.0,beegfs,24,beegfs,1,8.024372777272509,0.0,8.024372777272509
stage_in-sifting,1.5,sifting,2.0,beegfs,1,beegfs,1,8.024372777272509,0.0,8.024372777272509
stage_in-sifting,1.5,sifting,2.0,beegfs,30,beegfs,1,8.024372777272509,0.0,8.024372777272509
stage_in-sifting,1.5,sifting,2.0,tmpfs-tmpfs,6,beegfs,1,8.024372777272509,0.0,8.024372777272509
stage_in-sifting,1.5,sifting,2.0,beegfs-ssd,15,beegfs,1,8.024372777272509,0.0,8.024372777272509
stage_in-sifting,1.5,sifting,2.0,beegfs-tmpfs,3,beegfs,1,8.024372777272509,0.0,8.024372777272509
stage_in-sifting,1.5,sifting,2.0,beegfs,3,beegfs,1,8.024372777272509,0.0,8.024372777272509
stage_in-sifting,1.5,sifting,2.0,ssd-ssd,6,beegfs,1,8.024372777272509,0.0,8.024372777272509
stage_in-sifting,1.5,sifting,2.0,ssd-ssd,3,beegfs,1,8.024372777272509,0.0,8.024372777272509
stage_in-sifting,1.5,sifting,2.0,beegfs,10,beegfs,1,8.024372777272509,0.0,8.024372777272509
stage_in-sifting,1.5,sifting,2.0,beegfs,2,beegfs,1,8.024372777272509,0.0,8.024372777272509
stage_in-sifting,1.5,sifting,2.0,beegfs,8,beegfs,1,8.024372777272509,0.0,8.024372777272509
stage_in-sifting,1.5,sifting,2.0,beegfs-tmpfs,6,beegfs,1,8.024372777272509,0.0,8.024372777272509
