,operation,randomOffset,transferSize,aggregateFilesizeMBtask,numTasks,parallelism,totalTime,numNodesList,numNodes,tasksPerNode,trMiB,storageType,opCount,taskName,taskPID,fileName,stageOrder,prevTask,aggregateFilesizeMB,estimated_trMiB_beegfs-ssd_15p,estimated_ts_slope_beegfs-ssd_15p,estimated_trMiB_beegfs-ssd_9p,estimated_ts_slope_beegfs-ssd_9p,estimated_trMiB_beegfs-tmpfs_15p,estimated_ts_slope_beegfs-tmpfs_15p,estimated_trMiB_beegfs-tmpfs_9p,estimated_ts_slope_beegfs-tmpfs_9p,estimated_trMiB_ssd-ssd_15p,estimated_ts_slope_ssd-ssd_15p,estimated_trMiB_ssd-ssd_9p,estimated_ts_slope_ssd-ssd_9p,estimated_trMiB_tmpfs-tmpfs_15p,estimated_ts_slope_tmpfs-tmpfs_15p,estimated_trMiB_tmpfs-tmpfs_9p,estimated_ts_slope_tmpfs-tmpfs_9p,estimated_trMiB_ssd_24p,estimated_ts_slope_ssd_24p,estimated_trMiB_beegfs_24p,estimated_ts_slope_beegfs_24p,estimated_trMiB_tmpfs_24p,estimated_ts_slope_tmpfs_24p,estimated_trMiB_beegfs-ssd_6p,estimated_ts_slope_beegfs-ssd_6p,estimated_trMiB_beegfs-tmpfs_6p,estimated_ts_slope_beegfs-tmpfs_6p,estimated_trMiB_ssd-ssd_6p,estimated_ts_slope_ssd-ssd_6p,estimated_trMiB_tmpfs-tmpfs_6p,estimated_ts_slope_tmpfs-tmpfs_6p,estimated_trMiB_beegfs-ssd_12p,estimated_ts_slope_beegfs-ssd_12p,estimated_trMiB_beegfs-tmpfs_12p,estimated_ts_slope_beegfs-tmpfs_12p,estimated_trMiB_ssd-ssd_12p,estimated_ts_slope_ssd-ssd_12p,estimated_trMiB_tmpfs-tmpfs_12p,estimated_ts_slope_tmpfs-tmpfs_12p,estimated_trMiB_beegfs-ssd_1p,estimated_ts_slope_beegfs-ssd_1p,estimated_trMiB_beegfs-tmpfs_1p,estimated_ts_slope_beegfs-tmpfs_1p,estimated_trMiB_ssd-ssd_1p,estimated_ts_slope_ssd-ssd_1p,estimated_trMiB_tmpfs-tmpfs_1p,estimated_ts_slope_tmpfs-tmpfs_1p,estimated_trMiB_ssd_1p,estimated_ts_slope_ssd_1p,estimated_trMiB_beegfs_1p,estimated_ts_slope_beegfs_1p,estimated_trMiB_tmpfs_1p,estimated_ts_slope_tmpfs_1p,estimated_trMiB_beegfs-ssd_10p,estimated_ts_slope_beegfs-ssd_10p,estimated_trMiB_beegfs-tmpfs_10p,estimated_ts_slope_beegfs-tmpfs_10p,estimated_trMiB_ssd-ssd_10p,estimated_ts_slope_ssd-ssd_10p,estimated_trMiB_tmpfs-tmpfs_10p,estimated_ts_slope_tmpfs-tmpfs_10p,estimated_trMiB_tmpfs-beegfs_15p,estimated_ts_slope_tmpfs-beegfs_15p,estimated_trMiB_tmpfs-beegfs_9p,estimated_ts_slope_tmpfs-beegfs_9p,estimated_trMiB_ssd-beegfs_15p,estimated_ts_slope_ssd-beegfs_15p,estimated_trMiB_ssd-beegfs_9p,estimated_ts_slope_ssd-beegfs_9p
10,0,1,5410.66355496285,27.0848970413208,96,96,0.115697909,[4],4,24,234.10014299671397,5,5249,run_idfeature,101189-dc002,cloudid_20160802_041500.nc,1.0,,762.2326653003693,,,,,,,,,,,,,,,,,3357.5513733740927,0.0012586775763660865,6084.117484987437,0.0012586775763660865,91433.89871272855,0.0012586775763660865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,1,1,6632.008785332315,33.11652946472168,96,96,0.214328429,[4],4,24,154.5130042674912,5,5236,run_idfeature,101189-dc002,pr_rlut_mean_sam_2016080204.nc,1.0,initial_data,762.2326653003693,,,,,,,,,,,,,,,,,168876.90446025043,0.00242801086218244,21410.128729317974,0.00242801086218244,117139.29535183118,0.00242801086218244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,0,1,4276.380358163459,42.813721656799316,96,96,0.200276521,[4],4,24,213.77304460366233,5,10498,run_idfeature,101190-dc002,cloudid_20160801_011500.nc,1.0,,762.2326653003693,,,,,,,,,,,,,,,,,3357.328215638676,0.00017269871913627765,6083.959625996671,0.00017269871913627765,91438.96103174861,0.00017269871913627765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,0,1,4276.380358163459,42.813721656799316,96,96,0.200276521,[4],4,24,213.77304460366233,5,10498,run_idfeature,101190-dc002,cloudid_20160801_131500.nc,1.0,,762.2326653003693,,,,,,,,,,,,,,,,,3357.328215638676,0.00017269871913627765,6083.959625996671,0.00017269871913627765,91438.96103174861,0.00017269871913627765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,1,1,6878.920804836951,66.18636322021484,96,96,0.352152301,[4],4,24,187.94812083370383,5,10089,run_idfeature,101190-dc002,pr_rlut_mean_sam_2016080101.nc,1.0,initial_data,762.2326653003693,,,,,,,,,,,,,,,,,168878.43143350095,0.0026644079396799854,21410.189088058032,0.0026644079396799854,117139.35992007062,0.0026644079396799854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,1,1,6878.920804836951,66.18636322021484,96,96,0.352152301,[4],4,24,187.94812083370383,5,10089,run_idfeature,101190-dc002,pr_rlut_mean_sam_2016080113.nc,1.0,initial_data,762.2326653003693,,,,,,,,,,,,,,,,,168878.43143350095,0.0026644079396799854,21410.189088058032,0.0026644079396799854,117139.35992007062,0.0026644079396799854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,0,1,5437.864545627739,27.221060752868652,96,96,0.106131086,[4],4,24,256.4852747560564,5,5249,run_idfeature,101191-dc002,cloudid_20160802_111500.nc,1.0,,762.2326653003693,,,,,,,,,,,,,,,,,3357.5567248696407,0.0012847201915094008,6084.121270568451,0.0012847201915094008,91433.77731439276,0.0012847201915094008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,1,1,6632.008785332315,33.11652946472168,96,96,0.222863949,[4],4,24,148.59527354386813,5,5236,run_idfeature,101191-dc002,pr_rlut_mean_sam_2016080211.nc,1.0,initial_data,762.2326653003693,,,,,,,,,,,,,,,,,168876.90446025043,0.00242801086218244,21410.128729317974,0.00242801086218244,117139.29535183118,0.00242801086218244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,0,1,5375.016003048199,26.90645122528076,96,96,0.120419661,[4],4,24,223.43902151726505,5,5249,run_idfeature,101192-dc002,cloudid_20160801_231500.nc,1.0,,762.2326653003693,,,,,,,,,,,,,,,,,3357.544360110579,0.0012245481034085855,6084.11252389255,0.0012245481034085855,91434.05780816486,0.0012245481034085855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,1,1,6632.008785332315,33.11652946472168,96,96,0.18236907,[4],4,24,181.59071307827406,5,5236,run_idfeature,101192-dc002,pr_rlut_mean_sam_2016080123.nc,1.0,initial_data,762.2326653003693,,,,,,,,,,,,,,,,,168876.90446025043,0.00242801086218244,21410.128729317974,0.00242801086218244,117139.29535183118,0.00242801086218244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,0,1,4931.208420651553,24.684823036193848,96,96,0.114772915,[4],4,24,215.07533407332076,5,5249,run_idfeature,101193-dc002,cloudid_20160801_071500.nc,1.0,,762.2326653003693,,,,,,,,,,,,,,,,,3357.4570458531452,0.0007996404149926785,6084.0507588789715,0.0007996404149926785,91436.03852653567,0.0007996404149926785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,1,1,6632.008785332315,33.11652946472168,96,96,0.225336853,[4],4,24,146.96455117672954,5,5236,run_idfeature,101193-dc002,pr_rlut_mean_sam_2016080107.nc,1.0,initial_data,762.2326653003693,,,,,,,,,,,,,,,,,168876.90446025043,0.00242801086218244,21410.128729317974,0.00242801086218244,117139.29535183118,0.00242801086218244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,0,1,5501.445799199848,27.53933811187744,96,96,0.123731691,[4],4,24,222.57303597246917,5,5249,run_idfeature,101194-dc002,cloudid_20160802_211500.nc,1.0,,762.2326653003693,,,,,,,,,,,,,,,,,3357.5692337815267,0.0013455937875304917,6084.130119216256,0.0013455937875304917,91433.49355052304,0.0013455937875304917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,1,1,6632.493218720153,33.11262321472168,96,96,0.203170817,[4],4,24,162.97922951563305,5,5235,run_idfeature,101194-dc002,pr_rlut_mean_sam_2016080221.nc,1.0,initial_data,762.2326653003693,,,,,,,,,,,,,,,,,168876.9074561225,0.002428474665594509,21410.128847739867,0.002428474665594509,117139.29547851198,0.002428474665594509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,0,1,5429.289959992379,27.17813777923584,96,96,0.09039926,[4],4,24,300.6455780637567,5,5249,run_idfeature,101195-dc002,cloudid_20160801_201500.nc,1.0,,762.2326653003693,,,,,,,,,,,,,,,,,3357.5550379142865,0.0012765107613284883,6084.120077237334,0.0012765107613284883,91433.81558286758,0.0012765107613284883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,1,1,6632.008785332315,33.11652946472168,96,96,0.244579773,[4],4,24,135.4017507601566,5,5236,run_idfeature,101195-dc002,pr_rlut_mean_sam_2016080120.nc,1.0,initial_data,762.2326653003693,,,,,,,,,,,,,,,,,168876.90446025043,0.00242801086218244,21410.128729317974,0.00242801086218244,117139.29535183118,0.00242801086218244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,0,1,5458.708515907792,27.32540225982666,96,96,0.099119285,[4],4,24,275.68199528302347,5,5249,run_idfeature,101196-dc002,cloudid_20160802_171500.nc,1.0,,762.2326653003693,,,,,,,,,,,,,,,,,3357.5608256913915,0.0013046765049668661,6084.124171438464,0.0013046765049668661,91433.68428751244,0.0013046765049668661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,1,1,6632.008785332315,33.11652946472168,96,96,0.260941635,[4],4,24,126.91163472138771,5,5236,run_idfeature,101196-dc002,pr_rlut_mean_sam_2016080217.nc,1.0,initial_data,762.2326653003693,,,,,,,,,,,,,,,,,168876.90446025043,0.00242801086218244,21410.128729317974,0.00242801086218244,117139.29535183118,0.00242801086218244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,0,1,3996.1076395503906,20.00386142730713,96,96,0.084037732,[4],4,24,238.03428473423256,5,5249,run_idfeature,101197-dc002,cloudid_20160801_031500.nc,1.0,,762.2326653003693,,,,,,,,,,,,,,,,,2526.2977127834524,0.9674829555828094,6311.929933213022,0.9674829555828094,87566.49862529935,0.9674829555828094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,1,1,6632.008785332315,33.11652946472168,96,96,0.19246599,[4],4,24,172.06431881664744,5,5236,run_idfeature,101197-dc002,pr_rlut_mean_sam_2016080103.nc,1.0,initial_data,762.2326653003693,,,,,,,,,,,,,,,,,168876.90446025043,0.00242801086218244,21410.128729317974,0.00242801086218244,117139.29535183118,0.00242801086218244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,0,1,5044.712326157363,25.253005027770996,96,96,0.109808438,[4],4,24,229.97326514899518,5,5249,run_idfeature,101198-dc002,cloudid_20160801_081500.nc,1.0,,762.2326653003693,,,,,,,,,,,,,,,,,3357.479376497366,0.000908310667659853,6084.0665552973815,0.000908310667659853,91435.53195729325,0.000908310667659853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,1,1,6632.008785332315,33.11652946472168,96,96,0.195179311,[4],4,24,169.6723351212244,5,5236,run_idfeature,101198-dc002,pr_rlut_mean_sam_2016080108.nc,1.0,initial_data,762.2326653003693,,,,,,,,,,,,,,,,,168876.90446025043,0.00242801086218244,21410.128729317974,0.00242801086218244,117139.29535183118,0.00242801086218244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,0,1,3578.141931796533,17.911593437194824,96,96,0.088981567,[4],4,24,201.29554964113888,5,5249,run_idfeature,101199-dc002,cloudid_20160801_021500.nc,1.0,,762.2326653003693,,,,,,,,,,,,,,,,,2494.526459492267,0.8314264100900172,6332.142951526742,0.8314264100900172,86603.90083709008,0.8314264100900172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,1,1,6632.008785332315,33.11652946472168,96,96,0.201564099,[4],4,24,164.2977575323157,5,5236,run_idfeature,101199-dc002,pr_rlut_mean_sam_2016080102.nc,1.0,initial_data,762.2326653003693,,,,,,,,,,,,,,,,,168876.90446025043,0.00242801086218244,21410.128729317974,0.00242801086218244,117139.29535183118,0.00242801086218244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,0,1,5469.919032196609,27.38152027130127,96,96,0.107936554,[4],4,24,253.68162366292765,5,5249,run_idfeature,166665-dc004,cloudid_20160802_141500.nc,1.0,,762.2326653003693,,,,,,,,,,,,,,,,,3357.563031237092,0.0013154096126269616,6084.125731613905,0.0013154096126269616,91433.63425484864,0.0013154096126269616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,1,1,6627.774212034384,33.08906364440918,96,96,0.243953513,[4],4,24,135.63675815731818,5,5235,run_idfeature,166665-dc004,pr_rlut_mean_sam_2016080214.nc,1.0,initial_data,762.2326653003693,,,,,,,,,,,,,,,,,168876.87827246028,0.002423956621509635,21410.12769415772,0.002423956621509635,117139.29424447747,0.002423956621509635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,0,1,5482.369975233378,27.44384765625,96,96,0.12539132,[4],4,24,218.86560932806194,5,5249,run_idfeature,166666-dc004,cloudid_20160802_101500.nc,1.0,,762.2326653003693,,,,,,,,,,,,,,,,,3357.5654808231034,0.0013273303224890641,6084.12746442041,0.0013273303224890641,91433.57868614593,0.0013273303224890641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,1,1,6632.008785332315,33.11652946472168,96,96,0.179635601,[4],4,24,184.35393251876437,5,5236,run_idfeature,166666-dc004,pr_rlut_mean_sam_2016080210.nc,1.0,initial_data,762.2326653003693,,,,,,,,,,,,,,,,,168876.90446025043,0.00242801086218244,21410.128729317974,0.00242801086218244,117139.29535183118,0.00242801086218244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,0,1,5448.753857877691,27.2755708694458,96,96,0.113215648,[4],4,24,240.91696997084537,5,5249,run_idfeature,166667-dc004,cloudid_20160802_091500.nc,1.0,,762.2326653003693,,,,,,,,,,,,,,,,,3357.558867221982,0.0012951457738565517,6084.1227860417,0.0012951457738565517,91433.7287152663,0.0012951457738565517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,1,1,6632.008785332315,33.11652946472168,96,96,0.201240113,[4],4,24,164.56226828257485,5,5236,run_idfeature,166667-dc004,pr_rlut_mean_sam_2016080209.nc,1.0,initial_data,762.2326653003693,,,,,,,,,,,,,,,,,168876.90446025043,0.00242801086218244,21410.128729317974,0.00242801086218244,117139.29535183118,0.00242801086218244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,0,1,5454.978662602401,27.30673122406006,96,96,0.110726295,[4],4,24,246.61469277970565,5,5249,run_idfeature,166668-dc004,cloudid_20160802_181500.nc,1.0,,762.2326653003693,,,,,,,,,,,,,,,,,3357.560091883803,0.0013011054903898597,6084.123652352155,0.0013011054903898597,91433.70093389085,0.0013011054903898597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,1,1,6632.008785332315,33.11652946472168,96,96,0.188947382,[4],4,24,175.26852774663837,5,5236,run_idfeature,166668-dc004,pr_rlut_mean_sam_2016080218.nc,1.0,initial_data,762.2326653003693,,,,,,,,,,,,,,,,,168876.90446025043,0.00242801086218244,21410.128729317974,0.00242801086218244,117139.29535183118,0.00242801086218244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,0,1,4770.616117355687,23.880924224853516,96,96,0.091384085,[4],4,24,261.3247615802414,5,5249,run_idfeature,166669-dc004,cloudid_20160801_061500.nc,1.0,,762.2326653003693,,,,,,,,,,,,,,,,,3357.425451084898,0.0006458870608874144,6084.028409135103,0.0006458870608874144,91436.75525184178,0.0006458870608874144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,1,1,6632.008785332315,33.11652946472168,96,96,0.153335185,[4],4,24,215.97475794431446,5,5236,run_idfeature,166669-dc004,pr_rlut_mean_sam_2016080106.nc,1.0,initial_data,762.2326653003693,,,,,,,,,,,,,,,,,168876.90446025043,0.00242801086218244,21410.128729317974,0.00242801086218244,117139.29535183118,0.00242801086218244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,0,1,5365.741093541627,26.86002254486084,96,96,0.124128858,[4],4,24,216.38821928790193,5,5249,run_idfeature,166670-dc004,cloudid_20160802_011500.nc,1.0,,762.2326653003693,,,,,,,,,,,,,,,,,3357.5425353742103,0.0012156681731977897,6084.111233096866,0.0012156681731977897,91434.0992021932,0.0012156681731977897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,1,1,6632.008785332315,33.11652946472168,96,96,0.260369992,[4],4,24,127.19026954811936,5,5236,run_idfeature,166670-dc004,pr_rlut_mean_sam_2016080201.nc,1.0,initial_data,762.2326653003693,,,,,,,,,,,,,,,,,168876.90446025043,0.00242801086218244,21410.128729317974,0.00242801086218244,117139.29535183118,0.00242801086218244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,0,1,5425.9679939036005,27.161508560180664,96,96,0.10742284,[4],4,24,252.8466810240789,5,5249,run_idfeature,166671-dc004,cloudid_20160802_051500.nc,1.0,,762.2326653003693,,,,,,,,,,,,,,,,,3357.554384354019,0.0012733302637710636,6084.1196149169755,0.0012733302637710636,91433.83040884064,0.0012733302637710636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,1,1,6632.008785332315,33.11652946472168,96,96,0.1809914,[4],4,24,182.97294492844236,5,5236,run_idfeature,166671-dc004,pr_rlut_mean_sam_2016080205.nc,1.0,initial_data,762.2326653003693,,,,,,,,,,,,,,,,,168876.90446025043,0.00242801086218244,21410.128729317974,0.00242801086218244,117139.29535183118,0.00242801086218244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,0,1,5454.702800533435,27.305350303649902,96,96,0.099401719,[4],4,24,274.696962772343,5,5249,run_idfeature,166672-dc004,cloudid_20160802_151500.nc,1.0,,762.2326653003693,,,,,,,,,,,,,,,,,3357.5600376109774,0.0013008413761234634,6084.123613960236,0.0013008413761234634,91433.70216506647,0.0013008413761234634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,1,1,6632.008785332315,33.11652946472168,96,96,0.199286522,[4],4,24,166.17545999785014,5,5236,run_idfeature,166672-dc004,pr_rlut_mean_sam_2016080215.nc,1.0,initial_data,762.2326653003693,,,,,,,,,,,,,,,,,168876.90446025043,0.00242801086218244,21410.128729317974,0.00242801086218244,117139.29535183118,0.00242801086218244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,0,1,5498.886645075252,27.526527404785156,96,96,0.134676059,[4],4,24,204.39065123508817,5,5249,run_idfeature,166673-dc004,cloudid_20160801_181500.nc,1.0,,762.2326653003693,,,,,,,,,,,,,,,,,3357.568730296118,0.0013431436169914714,6084.129763056976,0.0013431436169914714,91433.50497205749,0.0013431436169914714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,1,1,6632.008785332315,33.11652946472168,96,96,0.211033032,[4],4,24,156.92580991169987,5,5236,run_idfeature,166673-dc004,pr_rlut_mean_sam_2016080118.nc,1.0,initial_data,762.2326653003693,,,,,,,,,,,,,,,,,168876.90446025043,0.00242801086218244,21410.128729317974,0.00242801086218244,117139.29535183118,0.00242801086218244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,0,1,5454.739569441798,27.30553436279297,96,96,0.103087918,[4],4,24,264.87618425655825,5,5249,run_idfeature,166674-dc004,cloudid_20160802_201500.nc,1.0,,762.2326653003693,,,,,,,,,,,,,,,,,3357.5600448448554,0.0013008765791990256,6084.123619077391,0.0013008765791990256,91433.7020009664,0.0013008765791990256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,1,1,6632.008785332315,33.11652946472168,96,96,0.260055409,[4],4,24,127.3441286688318,5,5236,run_idfeature,166674-dc004,pr_rlut_mean_sam_2016080220.nc,1.0,initial_data,762.2326653003693,,,,,,,,,,,,,,,,,168876.90446025043,0.00242801086218244,21410.128729317974,0.00242801086218244,117139.29535183118,0.00242801086218244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,0,1,5474.222899599924,27.403064727783203,96,96,0.113964825,[4],4,24,240.45195285284913,5,5249,run_idfeature,166675-dc004,cloudid_20160802_081500.nc,1.0,,762.2326653003693,,,,,,,,,,,,,,,,,3357.563877975637,0.0013195301964613242,6084.126330586161,0.0013195301964613242,91433.61504663868,0.0013195301964613242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,1,1,6632.008785332315,33.11652946472168,96,96,0.188413241,[4],4,24,175.7654042197686,5,5236,run_idfeature,166675-dc004,pr_rlut_mean_sam_2016080208.nc,1.0,initial_data,762.2326653003693,,,,,,,,,,,,,,,,,168876.90446025043,0.00242801086218244,21410.128729317974,0.00242801086218244,117139.29535183118,0.00242801086218244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,0,1,5111.4021718422555,25.586843490600586,96,96,0.113926465,[4],4,24,224.59086649094735,5,5249,run_idfeature,166676-dc004,cloudid_20160801_091500.nc,1.0,,762.2326653003693,,,,,,,,,,,,,,,,,3357.492496990538,0.0009721604739604927,6084.075836570139,0.0009721604739604927,91435.234319741,0.0009721604739604927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,1,1,6632.008785332315,33.11652946472168,96,96,0.173315838,[4],4,24,191.07618695944961,5,5236,run_idfeature,166676-dc004,pr_rlut_mean_sam_2016080109.nc,1.0,initial_data,762.2326653003693,,,,,,,,,,,,,,,,,168876.90446025043,0.00242801086218244,21410.128729317974,0.00242801086218244,117139.29535183118,0.00242801086218244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,0,1,5401.479329396076,27.03892230987549,96,96,0.127904853,[4],4,24,211.39872081222347,5,5249,run_idfeature,185758-dc001,cloudid_20160802_021500.nc,1.0,,762.2326653003693,,,,,,,,,,,,,,,,,3357.5495664787913,0.0012498844682483873,6084.116206812301,0.0012498844682483873,91433.93970203343,0.0012498844682483873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,1,1,6627.774212034384,33.08906364440918,96,96,0.196920381,[4],4,24,168.03270172633466,5,5235,run_idfeature,185758-dc001,pr_rlut_mean_sam_2016080202.nc,1.0,initial_data,762.2326653003693,,,,,,,,,,,,,,,,,168876.87827246028,0.002423956621509635,21410.12769415772,0.002423956621509635,117139.29424447747,0.002423956621509635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,0,1,5443.649457039436,27.250019073486328,96,96,0.086513519,[4],4,24,314.9798943386678,5,5249,run_idfeature,185759-dc001,cloudid_20160802_131500.nc,1.0,,762.2326653003693,,,,,,,,,,,,,,,,,3357.5578629872944,0.0012902587479314454,6084.122075658644,0.0012902587479314454,91433.75149626625,0.0012902587479314454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,1,1,6632.008785332315,33.11652946472168,96,96,0.19696883,[4],4,24,168.1308127012872,5,5236,run_idfeature,185759-dc001,pr_rlut_mean_sam_2016080213.nc,1.0,initial_data,762.2326653003693,,,,,,,,,,,,,,,,,168876.90446025043,0.00242801086218244,21410.128729317974,0.00242801086218244,117139.29535183118,0.00242801086218244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,0,1,5243.657649076014,26.248892784118652,96,96,0.111924092,[4],4,24,234.52406282749786,5,5249,run_idfeature,185760-dc001,cloudid_20160801_101500.nc,1.0,,762.2326653003693,,,,,,,,,,,,,,,,,3357.5185168001226,0.001098783747966466,6084.094242657982,0.001098783747966466,91434.64406201718,0.001098783747966466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,1,1,6632.008785332315,33.11652946472168,96,96,0.183857799,[4],4,24,180.12034107251378,5,5236,run_idfeature,185760-dc001,pr_rlut_mean_sam_2016080110.nc,1.0,initial_data,762.2326653003693,,,,,,,,,,,,,,,,,168876.90446025043,0.00242801086218244,21410.128729317974,0.00242801086218244,117139.29535183118,0.00242801086218244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,0,1,5381.0110497237565,26.936461448669434,96,96,0.111813867,[4],4,24,240.90447966234308,5,5249,run_idfeature,185761-dc001,cloudid_20160801_161500.nc,1.0,,762.2326653003693,,,,,,,,,,,,,,,,,3357.545539570033,0.0012302878463194666,6084.113358227414,0.0012302878463194666,91434.03105220223,0.0012302878463194666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,1,1,6632.008785332315,33.11652946472168,96,96,0.176739832,[4],4,24,187.37445368128266,5,5236,run_idfeature,185761-dc001,pr_rlut_mean_sam_2016080116.nc,1.0,initial_data,762.2326653003693,,,,,,,,,,,,,,,,,168876.90446025043,0.00242801086218244,21410.128729317974,0.00242801086218244,117139.29535183118,0.00242801086218244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,0,1,5247.358544484664,26.26741886138916,96,96,0.125584164,[4],4,24,209.16187220380078,5,5249,run_idfeature,185762-dc001,cloudid_20160801_111500.nc,1.0,,762.2326653003693,,,,,,,,,,,,,,,,,3357.5192449105634,0.0011023270378414751,6084.094757714201,0.0011023270378414751,91434.62754487818,0.0011023270378414751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,1,1,6632.008785332315,33.11652946472168,96,96,0.15322372,[4],4,24,216.13187217176085,5,5236,run_idfeature,185762-dc001,pr_rlut_mean_sam_2016080111.nc,1.0,initial_data,762.2326653003693,,,,,,,,,,,,,,,,,168876.90446025043,0.00242801086218244,21410.128729317974,0.00242801086218244,117139.29535183118,0.00242801086218244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
